Latitude,Longitude,Depth/Km,Magnitude,Magnitude Category
42.8948,13.1405,8.9,2.0,Low
42.8288,13.1713,10.0,2.0,Low
42.7998,13.1798,9.6,2.1,Low
42.7998,13.1248,10.3,2.2,Low
42.8168,13.0482,9.9,2.1,Low
42.8618,13.0162,11.2,2.0,Low
42.8517,13.0382,10.3,2.0,Low
42.7272,13.0273,10.5,2.6,Low
42.8378,13.0468,10.7,2.4,Low
42.8683,13.0638,9.7,2.2,Low
42.8008,13.0995,10.8,2.1,Low
42.8947,13.1942,7.4,2.5,Low
42.7132,13.2117,9.4,2.7,Low
42.7273,13.1727,10.0,2.5,Low
42.9015,13.159,9.1,3.0,Low
42.8238,13.2947,10.2,2.0,Low
42.7733,13.1788,10.0,2.0,Low
42.7383,13.191,9.8,2.5,Low
42.8993,13.0398,10.1,2.9,Low
42.8067,13.133,10.9,2.7,Low
42.9045,13.202,9.2,2.7,Low
42.9077,13.1403,11.0,2.0,Low
42.9698,13.1497,2.2,2.2,Low
42.74,13.24,10.5,2.1,Low
42.9132,13.2022,9.0,2.2,Low
42.9313,13.177,15.3,2.1,Low
42.8918,13.0148,10.7,2.0,Low
42.8102,13.2042,9.6,2.1,Low
42.9128,13.1377,9.3,2.1,Low
42.7677,13.1427,10.1,2.2,Low
42.8592,13.0438,10.1,2.3,Low
42.8847,13.0877,10.7,2.1,Low
42.7853,13.1602,9.6,2.1,Low
42.7423,13.2003,10.2,2.4,Low
42.787,13.1332,11.1,2.0,Low
42.8528,13.1473,10.7,2.6,Low
42.6833,13.198,13.0,2.1,Low
42.9858,13.1305,9.2,2.9,Low
42.8285,13.0587,10.7,2.4,Low
42.7148,13.2107,13.3,2.1,Low
43.0577,13.075,9.3,2.6,Low
42.9078,13.2052,8.9,2.4,Low
42.8543,13.0435,9.4,2.3,Low
42.7802,13.2127,9.9,2.6,Low
42.9047,13.1693,8.9,3.6,Low
42.9027,13.1668,7.3,2.0,Low
42.8112,13.0977,9.3,2.4,Low
42.723,13.2107,10.2,2.6,Low
42.824,13.0037,9.8,2.0,Low
42.8013,13.1388,10.2,2.1,Low
42.9267,13.0258,10.9,2.1,Low
42.8583,13.0447,10.0,3.0,Low
42.7348,13.1457,9.5,2.4,Low
42.7427,13.2748,8.5,2.1,Low
42.8042,13.1308,10.7,2.3,Low
42.7948,13.1053,11.6,3.3,Low
42.8992,13.1542,9.0,2.0,Low
42.8283,13.0612,11.1,2.3,Low
42.9143,13.2332,10.6,2.1,Low
42.8172,13.1302,12.5,2.3,Low
42.8503,13.0995,9.8,2.4,Low
42.982,13.1435,8.7,2.1,Low
42.8928,13.0492,10.3,2.5,Low
42.9328,13.2082,9.2,3.2,Low
42.9152,13.1415,8.6,2.5,Low
42.7547,13.123,7.5,2.4,Low
42.8852,13.027,10.5,2.2,Low
42.77,13.1552,13.3,2.6,Low
42.7912,13.0787,10.4,2.6,Low
42.7005,13.1522,13.5,2.2,Low
42.7253,13.2003,10.5,2.0,Low
42.8802,13.0763,11.3,3.1,Low
42.8017,13.0993,10.7,3.3,Low
42.8067,13.0992,13.0,2.1,Low
42.9777,13.1752,9.7,2.2,Low
42.8307,13.0922,11.1,2.2,Low
42.7152,13.2648,12.8,2.0,Low
42.7143,13.1883,8.7,2.3,Low
42.9178,13.222,10.5,2.3,Low
42.7658,13.2218,12.6,2.6,Low
42.8838,13.0697,10.3,2.5,Low
42.832,13.0558,10.2,2.4,Low
42.7503,13.2662,11.5,2.3,Low
42.8057,13.1353,10.2,3.5,Low
42.8117,13.1273,10.8,3.8,Low
42.8023,13.1598,9.2,3.9,Low
42.8965,13.3172,24.4,3.2,Low
42.9705,13.1823,9.3,2.1,Low
42.5923,13.2298,13.8,2.3,Low
42.7943,13.1222,10.4,2.8,Low
42.7823,13.1348,10.6,2.1,Low
42.8893,13.0763,9.6,2.1,Low
42.7288,13.2203,10.0,3.4,Low
42.9153,13.18,10.6,2.2,Low
42.7992,13.1398,10.5,2.0,Low
42.8013,13.032,10.3,3.7,Low
42.7687,13.1447,11.1,2.3,Low
42.981,13.1225,9.6,2.3,Low
42.7585,13.1393,11.4,2.2,Low
42.9195,13.0552,11.5,2.0,Low
42.7432,13.3323,12.9,2.0,Low
42.7948,13.1907,10.1,2.2,Low
42.8712,13.0522,10.4,2.2,Low
42.7332,13.2092,10.9,2.5,Low
42.8423,13.0343,10.9,2.4,Low
42.6808,13.2122,13.3,2.4,Low
42.7507,13.1887,10.2,2.3,Low
42.7922,13.1443,10.8,2.3,Low
42.9062,13.2083,7.9,2.1,Low
42.8903,13.0408,10.7,2.0,Low
42.8382,13.1105,10.5,2.1,Low
42.7457,13.1537,16.9,2.0,Low
42.9252,13.1407,9.3,2.1,Low
42.9168,13.1978,10.8,2.1,Low
42.7637,13.1572,10.0,2.4,Low
42.92,13.2017,9.0,3.1,Low
43.0148,13.1383,9.7,3.1,Low
42.6782,13.1913,13.7,2.2,Low
42.8477,13.0603,10.9,2.1,Low
42.9332,13.109000000000002,10.0,2.5,Low
43.0497,13.0877,5.9,2.0,Low
42.8075,12.954,10.8,2.3,Low
42.7228,13.2222,12.4,2.2,Low
42.8337,13.1057,10.0,2.2,Low
42.6778,13.2293,13.0,2.2,Low
42.8423,13.0725,11.4,2.0,Low
42.8615,13.2382,10.3,2.0,Low
42.7128,13.1477,11.2,2.3,Low
42.756,13.2713,14.2,2.0,Low
42.7753,13.1732,11.0,2.1,Low
42.9058,13.1113,11.0,2.1,Low
42.6463,13.3193,4.9,2.8,Low
42.7648,13.1668,11.0,2.5,Low
42.8125,13.1137,10.6,2.1,Low
42.8052,13.1432,10.6,2.3,Low
42.8207,13.2547,20.7,2.2,Low
42.8615,13.1897,10.5,2.0,Low
42.6892,13.231,12.5,2.1,Low
42.8697,13.0582,13.6,2.2,Low
42.7197,13.1927,10.4,2.9,Low
42.7933,13.1187,12.8,2.0,Low
42.9063,13.1978,8.3,2.0,Low
42.7993,13.0933,11.9,2.3,Low
42.7997,13.2083,10.2,2.1,Low
42.9082,13.1782,13.2,2.8,Low
42.7118,13.1962,18.1,2.3,Low
42.9377,12.7762,14.9,2.2,Low
42.701,13.2657,10.4,2.5,Low
42.6865,13.2035,12.4,2.5,Low
42.9138,13.1018,11.9,2.4,Low
42.8022,13.1015,10.4,2.1,Low
42.8883,13.1758,13.2,2.0,Low
42.7117,13.2732,12.9,2.1,Low
42.7517,13.0828,10.4,2.0,Low
42.7165,13.1977,14.8,2.2,Low
42.7972,13.1202,15.4,2.1,Low
42.8023,13.1707,9.1,2.1,Low
42.7308,13.175999999999998,10.9,2.0,Low
42.8082,13.1357,10.5,2.1,Low
42.8788,13.0978,8.9,2.1,Low
42.7563,13.2247,12.3,2.1,Low
42.6867,13.2287,14.6,2.1,Low
42.8048,13.1523,10.2,2.2,Low
42.8575,13.224,9.5,2.0,Low
42.7733,13.2093,9.6,2.0,Low
42.7443,13.2505,13.6,2.0,Low
42.8147,13.1462,10.9,2.6,Low
43.0108,13.0767,9.6,2.4,Low
42.7483,13.1913,10.0,2.0,Low
42.9263,13.2088,9.2,2.4,Low
42.7518,13.2033,9.2,2.0,Low
42.6822,13.2355,11.5,2.0,Low
42.8942,13.2467,16.5,2.2,Low
43.0328,13.077,9.1,2.8,Low
42.8753,13.2112,6.4,2.2,Low
42.5417,13.229,12.2,2.6,Low
42.7987,13.1018,10.3,2.0,Low
42.8587,13.0423,8.5,2.3,Low
42.7927,13.0377,10.5,2.7,Low
43.0262,13.1132,5.2,2.4,Low
42.8017,13.0347,10.6,2.1,Low
42.8997,13.3157,24.5,2.7,Low
42.7147,13.2552,10.1,2.2,Low
42.9107,13.1993,9.1,2.9,Low
42.8052,13.1928,4.9,2.0,Low
42.905,13.0007,10.8,2.1,Low
42.7962,13.0443,10.0,2.6,Low
42.8195,13.1093,11.9,2.1,Low
42.733,13.2182,11.1,2.4,Low
43.0332,13.0783,9.2,2.0,Low
42.7998,13.1362,10.0,2.1,Low
42.9042,13.2123,9.3,2.4,Low
42.9152,13.0438,11.1,2.0,Low
42.9178,13.0558,10.6,2.2,Low
42.8417,13.2457,13.5,2.1,Low
43.0772,13.0743,8.9,2.8,Low
42.8707,13.1243,8.5,2.5,Low
42.8008,13.1037,11.1,2.3,Low
42.9038,13.1947,8.1,2.4,Low
42.7527,13.2148,9.2,2.1,Low
42.8572,13.0353,9.7,2.4,Low
42.9207,13.0427,10.9,2.0,Low
42.6978,13.3467,13.8,2.3,Low
43.0273,13.0793,8.8,2.5,Low
42.789,13.1673,10.0,2.3,Low
42.8752,13.2178,8.4,2.1,Low
42.8898,13.0348,10.7,2.2,Low
42.6912,13.1725,12.4,2.0,Low
42.82899999999999,13.0483,10.0,2.5,Low
43.0138,13.1418,8.3,2.2,Low
42.894,13.1627,8.6,2.1,Low
42.6143,13.2323,14.4,2.6,Low
42.8262,13.1243,9.4,2.3,Low
42.7925,13.1178,10.1,2.1,Low
42.8583,13.0945,11.4,2.4,Low
43.0028,13.1063,9.5,2.6,Low
42.8337,13.0515,9.8,2.1,Low
42.9282,13.1383,10.5,2.1,Low
42.8022,13.0697,10.8,2.0,Low
42.8153,13.1565,13.6,2.0,Low
42.8047,13.1333,10.7,2.5,Low
42.707,13.2725,11.7,2.2,Low
42.9137,13.1348,9.7,3.2,Low
42.8808,13.0992,11.5,2.0,Low
42.8008,13.1187,12.1,2.5,Low
42.7628,13.1508,10.1,2.2,Low
42.9103,13.1917,9.1,2.1,Low
42.8003,13.2618,14.5,2.3,Low
43.0565,13.0863,5.9,2.1,Low
43.0393,13.0577,9.8,3.0,Low
42.6388,13.2247,13.4,2.9,Low
42.9762,13.074000000000002,11.1,2.0,Low
42.7773,13.0812,10.4,3.4,Low
43.0352,13.0568,9.6,3.5,Low
42.782,13.1513,11.0,2.3,Low
42.9642,13.1368,6.4,2.4,Low
42.946000000000005,13.214,9.1,2.4,Low
42.9,13.1568,9.4,2.1,Low
42.7522,13.1747,10.9,2.3,Low
42.882,13.0717,10.8,2.8,Low
42.8035,13.032,10.9,2.4,Low
42.7962,13.1668,10.0,3.5,Low
42.8072,13.1728,10.6,2.0,Low
42.7522,13.2553,14.2,2.5,Low
42.8998,13.0297,10.7,2.0,Low
42.9137,13.1117,10.6,2.2,Low
42.8758,13.1423,11.7,2.4,Low
42.7603,13.1973,10.3,2.2,Low
42.8677,13.1143,12.1,2.1,Low
42.9085,13.1968,9.2,2.4,Low
42.9068,13.1042,8.6,2.0,Low
42.7132,13.1927,10.1,3.2,Low
42.8718,13.1717,8.4,2.1,Low
42.7417,13.1303,10.7,2.3,Low
42.8913,13.1597,9.2,2.1,Low
42.7297,13.1962,9.7,2.2,Low
42.7183,13.2388,10.4,2.8,Low
42.7723,13.1478,11.6,2.1,Low
42.6772,13.234000000000002,11.4,2.3,Low
42.8948,13.1703,10.2,2.8,Low
42.9317,13.2218,9.2,2.6,Low
42.734,13.1717,10.9,2.4,Low
42.7342,13.1848,13.0,2.5,Low
42.7423,13.1202,11.6,2.8,Low
42.7482,13.1782,3.0,2.1,Low
42.8852,13.2575,9.1,2.0,Low
42.8097,13.1393,10.2,2.4,Low
42.9258,13.1358,10.0,2.3,Low
42.7063,13.262,11.1,2.6,Low
42.8807,13.1732,8.0,2.9,Low
43.0008,13.1508,6.2,3.1,Low
42.6812,13.1778,12.8,2.5,Low
42.9612,13.0582,12.3,2.1,Low
42.9557,13.1317,9.9,2.3,Low
43.0058,13.1248,9.3,2.8,Low
42.784,13.1337,10.3,2.0,Low
42.7237,13.2127,9.4,2.4,Low
42.7742,13.2087,10.3,2.4,Low
42.8567,13.0822,13.1,2.0,Low
42.9415,13.1483,10.0,2.8,Low
42.7958,13.1118,10.5,2.1,Low
42.7913,13.4903,19.4,2.2,Low
42.7938,12.9185,12.3,2.0,Low
42.9453,13.1238,10.4,2.1,Low
42.82,13.2505,14.9,2.1,Low
42.9182,13.0248,11.2,2.0,Low
42.7583,13.2098,9.6,2.2,Low
42.7775,13.2047,9.4,3.3,Low
42.71,13.1672,11.3,2.1,Low
42.8972,13.1083,10.4,2.7,Low
42.934,13.193,9.4,2.2,Low
42.9193,13.1168,9.7,2.1,Low
42.8573,13.2255,10.1,2.8,Low
42.874,13.1868,10.4,2.5,Low
42.7147,13.2405,10.8,2.3,Low
42.7997,13.1712,9.0,2.3,Low
42.6868,13.273,11.1,2.0,Low
42.7767,13.209,9.6,2.2,Low
42.7853,13.1122,11.0,2.3,Low
42.8335,13.03,10.6,2.4,Low
42.8803,13.0362,10.9,2.1,Low
42.8193,13.0908,10.0,2.2,Low
43.0387,13.117,8.1,3.1,Low
42.7022,13.2733,12.9,2.4,Low
42.9545,13.1518,9.2,2.4,Low
42.8073,13.1445,10.4,2.3,Low
42.86,13.1158,8.3,2.2,Low
42.9303,13.1428,8.1,2.5,Low
42.6315,13.2072,13.4,2.7,Low
42.8373,13.1633,10.5,2.7,Low
42.7678,13.2382,12.0,2.0,Low
42.8348,13.1667,10.0,2.3,Low
42.9118,13.0652,11.8,2.0,Low
42.7423,13.264,10.8,2.2,Low
42.8877,13.1382,10.9,2.2,Low
42.7943,13.0788,11.5,2.0,Low
42.7288,13.179,9.7,2.1,Low
43.0268,13.074000000000002,8.9,2.5,Low
42.8788,13.0508,10.8,2.5,Low
42.839,13.1662,10.9,2.5,Low
42.8488,13.2227,9.6,2.3,Low
42.7682,13.1707,10.5,2.0,Low
42.7167,13.208,11.5,2.0,Low
42.6872,13.2757,9.3,2.2,Low
42.8207,13.0993,12.6,2.2,Low
42.7582,13.0827,10.9,2.0,Low
42.7897,13.0853,10.3,2.1,Low
42.7898,13.1477,9.0,2.7,Low
42.9223,13.0192,10.6,2.0,Low
42.8333,13.1675,10.9,2.1,Low
42.7445,13.2277,11.3,2.0,Low
42.818000000000005,13.1582,9.6,2.1,Low
42.8032,13.1485,10.8,2.0,Low
42.9095,13.1713,10.3,2.1,Low
42.7993,13.1063,10.6,2.1,Low
42.9118,13.1922,9.7,2.0,Low
42.8812,13.1013,10.0,2.1,Low
42.8847,13.1473,10.7,3.2,Low
42.7928,13.1487,9.1,2.4,Low
42.8407,13.1627,10.8,2.7,Low
42.7642,13.1498,11.4,2.0,Low
42.8158,13.0873,10.1,2.4,Low
42.7937,13.1072,10.5,2.5,Low
42.8578,13.2237,10.2,2.3,Low
42.9692,13.098,10.8,2.0,Low
42.7928,13.0763,10.2,2.7,Low
42.8937,13.0778,9.8,2.3,Low
42.8862,13.1302,12.0,2.3,Low
42.8002,13.1528,10.1,3.0,Low
43.0523,13.0877,7.9,2.4,Low
42.8413,13.1512,9.6,2.3,Low
42.8142,13.1593,10.4,2.0,Low
42.8888,13.1927,10.8,2.1,Low
42.7147,13.2982,13.1,2.4,Low
42.8165,13.1523,11.1,2.4,Low
43.0308,13.0453,9.9,3.4,Low
42.8942,13.2158,9.3,2.1,Low
42.7932,13.173,10.7,2.6,Low
42.9018,13.2077,8.8,2.7,Low
42.9057,13.163,9.0,2.1,Low
42.7097,13.2253,10.7,2.9,Low
42.733,13.2298,10.6,2.0,Low
42.822,13.1273,13.2,2.0,Low
42.8898,13.1925,9.3,2.5,Low
42.8892,13.0592,13.1,2.4,Low
42.8875,13.1893,9.5,2.6,Low
42.8017,13.1192,10.6,2.0,Low
42.777,13.2152,10.8,2.2,Low
42.9475,13.2323,6.5,2.0,Low
42.7877,13.0722,10.5,2.3,Low
42.9023,13.1843,7.8,2.0,Low
42.8907,13.15,9.1,2.9,Low
42.8752,13.086,10.7,2.1,Low
42.7868,13.1927,9.9,2.2,Low
42.793,13.1762,10.0,2.3,Low
42.8142,13.3535,14.8,2.1,Low
42.7502,13.2095,10.8,2.2,Low
42.7658,13.1102,11.2,2.5,Low
42.9238,13.0202,11.9,2.4,Low
42.8087,13.1483,10.2,2.7,Low
42.7303,13.2062,11.4,2.1,Low
42.7352,13.2827,9.3,2.3,Low
42.7538,13.0832,10.5,2.6,Low
42.886,13.1048,19.6,2.3,Low
42.801,13.1447,10.6,3.2,Low
42.887,13.1715,8.9,2.0,Low
42.8553,13.0953,10.6,2.0,Low
42.7332,13.2053,10.6,2.2,Low
42.8608,13.2165,10.4,2.2,Low
42.96,13.1792,9.9,2.1,Low
42.8285,12.8447,6.4,2.3,Low
42.8348,13.205,8.5,2.1,Low
42.881,13.2083,7.7,2.1,Low
42.6405,13.2965,11.2,2.3,Low
42.9882,13.0337,8.7,2.4,Low
42.9233,13.2017,7.8,2.1,Low
43.0012,13.0967,8.6,2.8,Low
42.8217,13.1088,11.1,2.1,Low
42.8358,13.2103,13.5,2.0,Low
42.713,13.144,11.6,2.5,Low
42.7633,13.1813,10.0,2.0,Low
42.8018,13.0873,11.0,2.2,Low
42.8503,13.2215,10.0,2.2,Low
42.7138,13.1798,14.5,2.5,Low
42.9282,13.2067,9.4,3.4,Low
42.9413,13.1473,9.8,3.4,Low
42.8443,13.0043,10.3,2.1,Low
42.8782,13.0678,8.4,3.7,Low
42.7267,13.185,10.9,2.2,Low
42.9467,13.0578,12.1,2.1,Low
42.7318,13.2432,12.0,2.3,Low
42.7928,13.1393,11.0,2.0,Low
42.9223,13.1473,9.0,2.1,Low
42.8327,13.0822,11.1,2.2,Low
42.787,13.2025,10.0,2.3,Low
42.992,13.0432,7.7,2.5,Low
42.8978,13.2018,9.7,3.0,Low
42.819,13.1303,10.4,2.0,Low
42.8072,13.1557,9.8,2.1,Low
42.9288,13.1648,8.8,2.0,Low
42.8263,13.0788,8.9,2.7,Low
42.7758,13.1392,11.7,2.1,Low
42.938,13.2078,9.2,2.2,Low
42.7765,13.2102,7.0,2.0,Low
42.785,13.1228,18.1,2.2,Low
42.987,13.0407,8.2,2.5,Low
42.8102,13.1477,10.6,2.1,Low
42.8392,13.3953,22.6,2.4,Low
43.002,13.068,11.0,2.4,Low
42.8373,12.9503,7.4,2.0,Low
42.7358,13.1698,10.9,2.1,Low
42.693000000000005,13.1738,13.0,2.1,Low
42.8808,13.185,7.7,3.3,Low
43.0268,13.0968,4.2,2.7,Low
42.9473,13.1033,8.0,2.2,Low
42.68600000000001,13.2375,11.4,2.2,Low
42.9495,13.1057,8.5,2.7,Low
42.8827,13.2368,9.4,2.1,Low
43.0413,13.0573,9.5,3.1,Low
43.0173,13.1348,5.9,2.4,Low
42.8488,13.1198,10.3,2.2,Low
42.9023,13.0997,9.9,2.2,Low
42.7013,13.2053,16.1,2.1,Low
42.8092,13.2008,10.0,2.3,Low
42.7483,13.1328,10.7,2.2,Low
42.9007,13.1543,8.2,2.2,Low
42.7463,13.177,8.4,2.1,Low
42.809,13.1988,10.1,2.7,Low
42.8793,13.1808,12.2,2.2,Low
42.6872,13.2175,13.5,2.1,Low
42.7912,13.1172,9.5,2.1,Low
42.9003,13.1237,11.0,2.4,Low
42.9628,13.1943,11.2,2.3,Low
43.0738,13.0757,8.9,2.1,Low
42.8248,13.3032,10.8,2.8,Low
42.7077,13.2293,9.6,3.1,Low
42.7415,13.2912,15.4,2.5,Low
42.7017,13.2318,12.1,2.1,Low
42.7018,13.234000000000002,10.0,2.7,Low
43.0453,13.0612,10.0,2.3,Low
42.8127,13.1513,10.7,2.2,Low
42.9242,13.0497,10.9,2.3,Low
42.7463,13.2253,10.1,2.2,Low
42.827,13.0648,11.0,2.1,Low
42.6612,13.2577,12.8,2.0,Low
42.9117,13.0768,9.0,2.1,Low
42.8977,13.1032,8.9,2.1,Low
42.7207,13.1653,10.9,2.0,Low
42.8773,13.1408,10.9,2.5,Low
42.7728,13.1203,12.0,2.2,Low
42.8847,13.2415,7.8,2.6,Low
42.7667,13.2442,15.7,2.3,Low
42.7302,13.1823,9.0,2.0,Low
43.0285,13.049,8.4,4.7,Moderate
42.8183,13.0703,11.1,2.9,Low
42.7715,13.1428,10.2,2.6,Low
42.7422,13.140999999999998,11.1,2.6,Low
43.001000000000005,13.0768,10.1,2.3,Low
42.9287,13.1487,9.9,2.0,Low
42.7247,13.2645,10.5,2.6,Low
43.0368,13.0667,9.9,2.1,Low
43.0277,13.0732,10.5,2.1,Low
42.9157,13.1997,8.5,2.1,Low
43.0307,13.0667,10.4,2.0,Low
43.0172,13.0807,10.0,2.1,Low
42.7582,13.1257,10.7,2.2,Low
43.013000000000005,13.0578,10.0,2.4,Low
42.8018,13.1422,8.9,2.6,Low
42.7468,13.0825,10.6,2.6,Low
42.8575,13.075,11.3,3.0,Low
42.803,13.1123,10.1,2.0,Low
42.6553,13.3142,7.8,3.1,Low
43.0093,13.1517,9.3,2.4,Low
42.707,13.2107,9.9,2.0,Low
42.927,13.2083,7.7,2.0,Low
42.8008,12.8895,10.7,2.2,Low
42.808,13.0668,10.7,2.1,Low
42.9648,13.1175,11.6,2.1,Low
43.0177,13.0697,9.2,2.4,Low
42.8257,13.1968,12.4,2.7,Low
42.7972,13.1823,9.5,2.8,Low
43.0247,13.0647,9.9,3.1,Low
42.684,13.2778,10.9,2.3,Low
42.7292,13.1562,13.5,2.5,Low
42.8813,13.2387,9.6,2.4,Low
42.9,13.0668,12.4,2.2,Low
43.022,13.0513,10.5,2.1,Low
42.7533,13.1957,8.2,2.1,Low
42.8972,13.1713,9.2,2.0,Low
42.8833,13.055,10.3,2.0,Low
42.8773,13.0307,10.7,2.0,Low
43.0438,13.0892,8.8,2.8,Low
42.9973,13.091,9.6,2.3,Low
43.0288,13.0638,10.4,2.4,Low
42.9492,13.072,10.2,2.1,Low
42.9702,13.1492,10.5,3.2,Low
42.9015,13.106,10.3,2.0,Low
42.8278,13.0857,10.5,2.1,Low
42.8407,13.1117,11.1,2.0,Low
42.723,13.2465,11.5,2.7,Low
42.7732,13.0563,10.7,2.1,Low
42.7485,13.1938,10.4,2.1,Low
42.9023,13.1713,14.6,2.3,Low
42.901,13.1217,10.3,2.4,Low
42.774,13.169,10.1,2.2,Low
42.9235,12.9825,11.4,2.2,Low
42.7837,13.1502,11.8,2.0,Low
42.8087,13.1485,9.2,2.2,Low
42.9003,13.0738,11.1,2.2,Low
42.7022,13.1842,14.6,2.0,Low
43.0078,13.064,7.6,2.6,Low
43.0512,13.0972,9.6,2.3,Low
42.6972,13.1702,10.0,2.4,Low
42.7343,13.1837,12.1,2.0,Low
42.8803,13.1728,13.0,2.3,Low
42.799,13.1263,10.3,2.3,Low
42.7385,13.145,9.5,2.0,Low
42.7863,13.1533,10.1,2.1,Low
42.8343,13.0378,9.8,2.5,Low
42.8973,13.1613,9.2,2.0,Low
42.8257,13.0433,9.9,2.8,Low
42.9433,13.1987,6.5,2.8,Low
42.7755,13.1767,9.7,2.7,Low
42.8338,13.164,10.2,2.1,Low
42.7368,13.1877,10.6,2.3,Low
42.8182,13.1078,9.4,2.3,Low
42.8207,13.2825,9.5,2.3,Low
42.8928,13.0125,9.9,2.0,Low
42.9132,13.1177,10.2,2.0,Low
42.8705,13.2113,9.0,2.1,Low
42.8348,13.0893,9.0,2.1,Low
42.9932,13.0607,10.8,2.6,Low
42.5092,13.2872,13.6,2.5,Low
42.7335,13.167,11.2,2.3,Low
42.7092,13.1863,8.7,2.2,Low
42.4987,13.288,13.7,2.3,Low
42.9238,13.1415,9.6,2.5,Low
42.8763,13.0813,10.7,2.0,Low
42.8777,13.088,12.5,2.1,Low
43.062,13.0897,9.9,2.4,Low
42.8692,13.1778,7.6,2.5,Low
43.07899999999999,13.0747,9.0,2.4,Low
42.9393,13.0253,11.6,2.0,Low
42.8858,13.2048,7.9,2.6,Low
42.8773,13.0535,11.6,2.1,Low
42.7127,13.2145,10.1,2.0,Low
42.7332,13.1437,11.2,2.8,Low
42.7758,13.2473,11.3,2.8,Low
42.7667,13.2628,10.7,2.4,Low
42.8913,13.2078,8.7,2.8,Low
42.8822,13.0603,10.3,2.1,Low
42.822,13.0648,13.4,2.0,Low
42.8763,13.0618,9.0,2.4,Low
42.9378,13.2103,9.4,2.4,Low
42.823,13.2825,11.1,2.1,Low
42.9777,13.1225,9.4,2.3,Low
42.6922,13.2417,10.7,2.4,Low
42.7252,13.2368,14.0,2.0,Low
43.0152,13.0597,9.9,2.1,Low
42.7222,13.234000000000002,9.9,2.2,Low
42.8338,13.121,9.8,3.4,Low
42.8088,13.1168,10.0,2.3,Low
42.8663,13.1498,10.1,2.8,Low
42.7478,13.1868,10.2,2.7,Low
42.7505,13.2627,9.8,2.4,Low
42.725,13.2567,12.8,2.4,Low
42.879,13.0225,10.7,2.1,Low
42.8197,13.2972,10.0,2.1,Low
42.6682,13.2173,13.5,2.1,Low
42.7927,13.1588,10.1,2.1,Low
42.8983,13.0213,11.0,2.2,Low
42.9353,13.2213,10.9,2.6,Low
42.8877,13.1562,9.5,2.0,Low
42.6703,13.1498,11.9,2.3,Low
42.7832,13.1495,10.0,2.7,Low
42.8012,13.1337,10.3,2.0,Low
43.0692,13.0807,6.1,2.0,Low
42.7137,13.162,13.7,2.2,Low
42.9497,13.1493,9.9,2.5,Low
42.871,13.0613,10.4,2.1,Low
42.9222,13.1535,8.6,2.9,Low
43.0187,13.0572,10.3,2.4,Low
42.8802,13.1618,11.0,2.0,Low
42.8418,13.081,10.6,2.0,Low
42.7292,13.2542,12.2,2.6,Low
42.7083,13.2062,12.2,2.4,Low
43.0245,13.064,8.9,2.1,Low
42.726000000000006,13.2562,11.5,2.1,Low
43.0313,13.07,7.7,2.2,Low
42.8527,13.1187,8.9,2.6,Low
43.0258,13.0668,7.4,2.1,Low
42.7462,13.1863,10.1,2.9,Low
43.0305,13.0708,7.7,2.3,Low
42.7788,13.155,10.9,2.2,Low
42.8013,13.1323,10.8,2.3,Low
43.0765,13.0777,7.8,2.3,Low
42.832,13.0798,11.1,2.0,Low
42.8988,13.1953,9.7,2.5,Low
42.9073,13.1938,9.3,2.0,Low
42.7822,13.2057,9.9,3.3,Low
42.9545,13.1463,8.8,2.4,Low
42.7475,13.1953,9.6,2.3,Low
42.773,13.2505,19.2,2.0,Low
42.8373,13.1662,11.0,2.2,Low
42.9043,13.1933,10.7,2.4,Low
42.7017,13.2017,11.3,2.0,Low
42.7362,13.1673,11.1,2.6,Low
42.8078,13.1003,10.3,2.4,Low
42.7753,13.2527,15.9,2.4,Low
42.8975,13.1927,9.3,2.4,Low
42.7787,13.0628,10.7,2.0,Low
42.8562,13.0287,10.1,2.3,Low
42.8092,13.1667,9.6,2.2,Low
42.7757,13.0602,10.9,2.4,Low
42.7985,13.1688,8.3,2.0,Low
42.7713,13.2435,11.1,2.3,Low
42.9093,13.2198,8.9,3.5,Low
42.7108,13.2692,11.3,2.9,Low
42.7588,13.2398,11.1,2.1,Low
42.9603,13.0993,10.1,2.0,Low
42.9322,13.1748,14.1,2.4,Low
42.9222,13.2025,8.9,3.4,Low
42.8347,13.0813,15.2,2.1,Low
43.0143,13.0735,8.8,2.4,Low
42.7152,13.2797,12.3,2.4,Low
43.0062,13.1032,9.2,2.4,Low
42.727,13.3843,13.6,2.0,Low
42.7633,13.2047,11.0,2.3,Low
42.7677,13.0577,10.6,2.1,Low
42.7678,13.1747,10.6,2.1,Low
42.9152,13.1712,9.9,2.3,Low
42.8815,13.0665,9.8,2.0,Low
42.693000000000005,13.178,13.6,3.7,Low
42.7967,13.1467,9.9,2.4,Low
42.68899999999999,13.1683,14.2,2.4,Low
42.9012,13.1718,8.3,2.8,Low
42.6975,13.1768,10.3,2.2,Low
42.691,13.1792,11.7,2.2,Low
42.9482,13.1332,8.7,2.0,Low
42.9138,13.1108,10.8,2.4,Low
42.6818,13.1463,12.1,2.5,Low
42.6845,13.1873,12.4,2.3,Low
42.912,13.1067,10.5,2.0,Low
42.6862,13.1825,12.7,2.1,Low
42.8155,13.0543,10.8,2.3,Low
42.8005,13.1372,15.6,2.2,Low
42.9233,13.1508,9.0,2.1,Low
42.6823,13.1672,12.5,2.2,Low
